dateTimeUTC,humidity,precipitation,pressure,radiation,temperature,windspeed
2017-05-19,85.25,0.0,101.56083298333334,96.52166666666669,27.172083333333337,0.0
2017-05-20,88.16666666666667,0.0,101.56833368333332,106.60916666666668,25.848749999999995,0.007083333333333334
2017-05-21,92.29166666666667,0.0,101.47291591666665,60.37958333333333,24.058333333333334,0.0062499999999999995
2017-05-22,93.375,0.0,101.40874939999999,94.29958333333332,24.360833333333336,0.013333333333333334
2017-05-23,88.95833333333333,0.0,101.4462499,158.27666666666664,25.72916666666667,0.0
2017-05-24,87.70833333333333,0.0,101.39416706666667,159.355,25.92583333333333,0.0
2017-05-25,84.125,0.0,101.28583323333334,130.28874999999996,26.512500000000003,0.0
2017-05-26,81.29166666666667,0.0,101.21833318333336,171.74625,27.14791666666667,0.0
2017-05-27,85.41666666666667,0.0,101.28375040000002,127.61333333333334,26.74333333333333,0.0
2017-05-28,85.5,0.0,101.36666691666666,180.09125000000003,27.468750000000004,0.0
2017-05-29,86.95833333333333,0.0,101.47583313333335,157.03250000000003,27.001666666666654,0.0
2017-05-30,85.79166666666667,0.0,101.56666616666668,149.00458333333333,26.833749999999995,0.0
2017-05-31,83.20833333333333,0.0,101.53458303333332,104.25083333333335,26.431250000000002,0.0
2017-06-01,88.83333333333333,0.0,101.5120836833333,92.95333333333333,25.204166666666666,0.0
2017-06-02,84.75,0.0,101.50000025000001,138.32874999999999,26.019166666666674,0.0
2017-06-03,89.875,0.0,101.48708293333334,123.62958333333334,26.167916666666667,0.6825
2017-06-04,83.875,0.0,101.46083323333335,185.60333333333332,27.175000000000008,-1664.9175000000002
2017-06-05,83.125,0.0,101.45458348333334,168.805,27.08541666666667,-1248.3166666666664
2017-06-06,81.41666666666667,0.0,101.45125044999999,180.29833333333337,27.404166666666665,1.619583333333333
2017-06-07,83.25,0.02791666666666667,101.3737503,176.69875000000002,26.766249999999996,-2081.58625
2017-06-08,83.16666666666667,0.0,101.30500079999997,154.18125,26.71041666666667,-1248.4004166666666
2017-06-09,81.41666666666667,0.0,101.42916666666667,158.44958333333332,27.146666666666665,-1248.2604166666667
2017-06-10,78.875,0.0,101.47249935000002,182.30708333333337,27.494583333333342,1.6670833333333333
2017-06-11,82.33333333333333,0.0,101.35708338333335,182.4725,27.667083333333338,1.5612500000000002
2017-06-12,84.16666666666667,0.035416666666666666,101.30583318333333,143.6375,27.10625,-1664.7625
2017-06-13,82.45833333333333,0.0,101.31166736666665,184.98708333333335,27.387083333333337,1.5483333333333331
2017-06-14,86.33333333333333,0.05958333333333334,101.36625034999999,135.53208333333336,26.592500000000005,-1665.0287499999997
2017-06-15,82.125,0.0,101.38958258333334,180.54958333333335,27.29750000000001,-414.91499999999996
2017-06-16,81.625,0.007083333333333333,101.4287501,151.69791666666669,26.971249999999994,-414.9845833333334
2017-06-17,80.625,0.012083333333333333,101.36916681666668,108.66583333333334,26.667916666666667,1.5395833333333335
2017-06-18,79.66666666666667,0.0,101.36749979999998,156.79916666666668,26.92041666666667,1.6583333333333334
2017-06-19,84.66666666666667,0.005833333333333334,101.46958388333331,125.91041666666666,26.073750000000004,1.5683333333333331
2017-06-20,81.0,0.0,101.44583383333334,183.56875000000002,26.836250000000007,1.6995833333333332
2017-06-21,80.54166666666667,0.0,101.3783335333333,175.11208333333335,26.497083333333325,-831.6579166666666
2017-06-22,83.33333333333333,0.0,101.46583378333332,134.75291666666666,25.991249999999997,-831.9108333333334
2017-06-23,81.41666666666667,0.0,101.49375024999999,155.48291666666665,26.851250000000004,-831.6474999999999
2017-06-24,84.45833333333333,0.12791666666666665,101.46958363333334,155.0829166666667,26.341666666666672,-1664.962083333333
2017-06-25,90.45833333333333,0.1325,101.47708308333334,116.05624999999999,24.297916666666666,-5414.846666666667
2017-06-26,83.33333333333333,0.015833333333333335,101.48833338333333,181.62708333333333,26.200000000000006,-1664.8712500000008
2017-06-27,83.08333333333333,0.0425,101.50249964999999,154.155,26.042499999999993,-831.6845833333333
2017-06-28,83.45833333333333,0.06916666666666667,101.5312505,135.37624999999997,25.28333333333333,-1665.0516666666672
2017-06-29,84.20833333333333,0.16208333333333333,101.60500005,175.30083333333332,25.332916666666662,-1664.9516666666666
2017-06-30,79.0,0.0,101.54458313333332,176.35791666666663,26.33791666666667,1.8366666666666667
